timestamp,rating_numerator,rating_denominator,name,tweet_id,source,expanded_urls,text,dog_stage,retweet_count,favorite_count,jpg_url,p1,p1_dog
2016-12-18 00:43:57+00:00,13,10,Phil,810284430598270976,iPhone,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,not_specified,10804,34178,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,True
2016-12-17 22:43:27+00:00,12,10,Gus,810254108431155201,iPhone,https://twitter.com/dog_rates/status/810254108431155201/photo/1,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",not_specified,3253,14304,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,True
2016-12-17 00:38:52+00:00,10,10,None,809920764300447744,iPhone,https://twitter.com/dog_rates/status/809920764300447744/photo/1,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",not_specified,3785,15128,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier,True
2016-12-15 17:23:04+00:00,12,10,None,809448704142938112,iPhone,https://twitter.com/dog_rates/status/809448704142938112/photo/1,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",not_specified,1412,6758,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog,True
2016-12-15 02:14:29+00:00,12,10,Kyro,809220051211603969,iPhone,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,not_specified,5385,19342,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,True
2016-12-14 17:16:53+00:00,11,10,Wallace,809084759137812480,iPhone,https://twitter.com/dog_rates/status/809084759137812480/photo/1,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",not_specified,3406,12858,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,True
2016-12-14 00:57:20+00:00,13,10,Ito,808838249661788160,iPhone,https://twitter.com/dog_rates/status/808838249661788160/photo/1,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,not_specified,2933,9865,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,True
2016-12-13 02:39:32+00:00,12,10,Koda,808501579447930884,iPhone,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,not_specified,2505,11017,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,True
2016-12-11 17:31:39+00:00,12,10,Cooper,808001312164028416,iPhone,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,not_specified,3404,12188,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,True
2016-12-08 23:53:08+00:00,12,10,Lennon,807010152071229440,iPhone,https://twitter.com/dog_rates/status/807010152071229440/photo/1,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,not_specified,3728,12776,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,True
2016-12-07 22:38:52+00:00,13,10,None,806629075125202948,iPhone,"https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1","""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",not_specified,33292,72396,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,Arabian_camel,False
2016-12-07 16:53:43+00:00,11,10,Waffles,806542213899489280,iPhone,https://twitter.com/dog_rates/status/806542213899489280/photo/1,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,not_specified,2278,9947,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,True
2016-12-06 19:29:28+00:00,11,10,incredibly,806219024703037440,iPhone,https://twitter.com/dog_rates/status/806219024703037440/photo/1,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,not_specified,1158,6288,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,True
2016-12-06 00:32:26+00:00,12,10,Major,805932879469572096,iPhone,https://twitter.com/dog_rates/status/805932879469572096/photo/1,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,not_specified,1855,8095,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,True
2016-12-04 21:14:20+00:00,13,10,Zeke,805520635690676224,iPhone,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,not_specified,1600,5608,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,True
2016-12-04 19:02:24+00:00,12,10,Sansa,805487436403003392,iPhone,"https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1","Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",not_specified,2441,8576,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,shield,False
2016-12-04 00:30:29+00:00,12,10,Shooter,805207613751304193,iPhone,https://twitter.com/dog_rates/status/805207613751304193/photo/1,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,not_specified,1668,7647,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,True
2016-12-02 17:27:25+00:00,12,10,Django,804738756058218496,iPhone,https://twitter.com/dog_rates/status/804738756058218496/photo/1,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,not_specified,3692,13308,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,True
2016-11-30 18:16:08+00:00,13,10,Bo,804026241225523202,iPhone,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,not_specified,15500,43170,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,web_site,False
2016-11-28 23:30:47+00:00,12,10,Sonny,803380650405482500,iPhone,https://twitter.com/dog_rates/status/803380650405482500/photo/1,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,not_specified,1812,7552,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,bookcase,False
2016-11-28 16:37:19+00:00,11,10,Winston,803276597545603072,iPhone,https://twitter.com/dog_rates/status/803276597545603072/photo/1,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,not_specified,2365,9772,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,True
2016-11-27 19:09:28+00:00,12,10,Marley,802952499103731712,iPhone,https://twitter.com/dog_rates/status/802952499103731712/photo/1,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,not_specified,1925,8797,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,True
2016-11-26 18:00:13+00:00,12,10,Winnie,802572683846291456,iPhone,https://twitter.com/dog_rates/status/802572683846291456/photo/1,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,not_specified,2430,8734,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,True
2016-11-26 01:31:31+00:00,13,10,Severus,802323869084381190,iPhone,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,not_specified,5643,15767,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,home_theater,False
2016-11-25 01:18:59+00:00,12,10,Ronnie,801958328846974976,iPhone,https://twitter.com/dog_rates/status/801958328846974976/photo/1,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,not_specified,1652,7552,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,True
2016-11-23 21:29:33+00:00,12,10,Wallace,801538201127157760,iPhone,https://twitter.com/dog_rates/status/801538201127157760/photo/1,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,not_specified,2002,8018,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,True
2016-11-23 04:45:12+00:00,10,10,None,801285448605831168,iPhone,https://twitter.com/dog_rates/status/801285448605831168/photo/1,oh h*ck 10/10 https://t.co/bC69RrW559,not_specified,793,5890,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,minivan,False
2016-11-22 20:58:07+00:00,13,10,Milo,801167903437357056,iPhone,https://twitter.com/dog_rates/status/801167903437357056/photo/1,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,not_specified,5677,23754,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,True
2016-11-21 17:23:47+00:00,12,10,Mauve,800751577355128832,iPhone,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,not_specified,2704,10324,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,True
2016-11-21 01:37:04+00:00,11,10,Chef,800513324630806528,iPhone,https://twitter.com/dog_rates/status/800513324630806528/photo/1,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,not_specified,2896,12814,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,True
2016-11-20 00:59:15+00:00,13,10,Peaches,800141422401830912,iPhone,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,not_specified,2455,14865,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,True
2016-11-18 01:24:14+00:00,12,10,Longfellow,799422933579902976,iPhone,https://twitter.com/dog_rates/status/799422933579902976/photo/1,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,not_specified,1851,7865,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,True
2016-11-17 17:04:16+00:00,11,10,Jeffrey,799297110730567681,iPhone,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,not_specified,2642,9613,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,True
2016-11-17 01:35:54+00:00,11,10,Mister,799063482566066176,iPhone,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,not_specified,2397,7868,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,True
2016-11-16 17:01:16+00:00,12,10,Iroh,798933969379225600,iPhone,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,not_specified,4303,12728,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,True
2016-11-16 16:28:21+00:00,11,10,Shadow,798925684722855936,iPhone,https://twitter.com/dog_rates/status/798925684722855936/photo/1,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,not_specified,1393,7330,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,True
2016-11-14 17:03:50+00:00,13,10,Cooper,798209839306514432,iPhone,https://twitter.com/dog_rates/status/798209839306514432/photo/1,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,not_specified,2473,10161,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,True
2016-11-12 21:02:38+00:00,12,10,Cassie,797545162159308800,iPhone,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,not_specified,4719,14188,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,True
2016-11-12 00:36:46+00:00,12,10,Pancake,797236660651966464,iPhone,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,not_specified,6339,19399,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,True
2016-11-11 00:03:42+00:00,12,10,Tyr,796865951799083009,iPhone,https://twitter.com/dog_rates/status/796865951799083009/photo/1,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,not_specified,1879,7490,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,True
2016-11-10 17:02:03+00:00,11,10,Romeo,796759840936919040,iPhone,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,not_specified,2930,11489,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,True
2016-11-09 16:22:22+00:00,12,10,Snicku,796387464403357696,iPhone,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,not_specified,4015,10719,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,True
2016-11-09 00:37:46+00:00,11,10,Ruby,796149749086875649,iPhone,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,not_specified,13746,31328,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,True
2016-11-08 22:25:27+00:00,11,10,None,796116448414461957,iPhone,https://twitter.com/dog_rates/status/796116448414461957/photo/1,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,not_specified,2320,8852,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,True
2016-11-08 20:00:55+00:00,12,10,Yogi,796080075804475393,iPhone,https://twitter.com/dog_rates/status/796080075804475393/photo/1,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,floofer,2225,8229,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,True
2016-11-08 16:47:50+00:00,13,10,Daisy,796031486298386433,iPhone,https://twitter.com/dog_rates/status/796031486298386433/photo/1,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,not_specified,3601,10524,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,True
2016-11-06 22:59:35+00:00,12,10,Brody,795400264262053889,iPhone,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,not_specified,2761,9762,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,True
2016-11-06 01:33:58+00:00,11,10,Bailey,795076730285391872,iPhone,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,not_specified,5251,15756,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,gas_pump,False
2016-11-05 15:37:24+00:00,12,10,Mack,794926597468000259,iPhone,https://twitter.com/dog_rates/status/794926597468000259/photo/1,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,not_specified,2222,9946,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,teddy,False
2016-11-04 00:15:59+00:00,12,10,Nimbus,794332329137291264,iPhone,https://twitter.com/dog_rates/status/794332329137291264/photo/1,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,floofer,2594,9366,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,True
2016-11-02 23:45:19+00:00,12,10,Maximus,793962221541933056,iPhone,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,not_specified,4705,16340,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,True
2016-11-02 16:00:06+00:00,13,10,Clark,793845145112371200,iPhone,https://twitter.com/dog_rates/status/793845145112371200/photo/1,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,not_specified,1795,8988,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_English_sheepdog,True
2016-11-01 23:53:02+00:00,12,10,Dobby,793601777308463104,iPhone,https://twitter.com/dog_rates/status/793601777308463104/photo/1,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,not_specified,1559,7781,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature_pinscher,True
2016-11-01 17:12:16+00:00,12,10,Fiona,793500921481273345,iPhone,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,not_specified,2293,10392,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,golden_retriever,True
2016-11-01 03:00:09+00:00,13,10,Moreton,793286476301799424,iPhone,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,not_specified,8828,23922,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan_hound,True
2016-11-01 02:00:14+00:00,12,10,Dave,793271401113350145,iPhone,https://twitter.com/dog_rates/status/793271401113350145/photo/1,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,not_specified,2316,8477,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian_husky,True
2016-11-01 01:00:05+00:00,12,10,None,793256262322548741,iPhone,https://twitter.com/dog_rates/status/793256262322548741/photo/1,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,not_specified,8048,19427,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,basset,True
2016-11-01 00:00:38+00:00,13,10,Tucker,793241302385262592,iPhone,https://twitter.com/dog_rates/status/793241302385262592/photo/1,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,not_specified,3177,10233,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden_retriever,True
2016-10-31 23:00:11+00:00,11,10,Juno,793226087023144960,iPhone,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",not_specified,2788,9535,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired_fox_terrier,True
2016-10-31 22:00:04+00:00,10,10,Maude,793210959003287553,iPhone,https://twitter.com/dog_rates/status/793210959003287553/photo/1,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,not_specified,2691,8683,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,doormat,False
2016-10-31 20:00:05+00:00,11,10,Newt,793180763617361921,iPhone,https://twitter.com/dog_rates/status/793180763617361921/photo/1,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,not_specified,1927,6742,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Lakeland_terrier,True
2016-10-31 19:00:10+00:00,12,10,Benji,793165685325201412,iPhone,https://twitter.com/dog_rates/status/793165685325201412/photo/1,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,not_specified,2696,9131,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden_retriever,True
2016-10-31 18:00:14+00:00,11,10,Nida,793150605191548928,iPhone,https://twitter.com/dog_rates/status/793150605191548928/photo/1,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,not_specified,1641,5990,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian_greyhound,True
2016-10-31 17:00:11+00:00,13,10,None,793135492858580992,iPhone,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,not_specified,2423,6236,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,bakery,False
2016-10-31 16:00:13+00:00,11,10,Robin,793120401413079041,iPhone,https://twitter.com/dog_rates/status/793120401413079041/photo/1,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",not_specified,3777,12309,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador_retriever,True
2016-10-31 02:17:31+00:00,13,10,None,792913359805018113,iPhone,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,not_specified,3824,13930,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,web_site,False
2016-10-31 00:20:11+00:00,12,10,Bailey,792883833364439040,iPhone,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,not_specified,4115,10996,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,jack-o'-lantern,False
2016-10-30 17:02:53+00:00,12,10,Monster,792773781206999040,iPhone,https://twitter.com/dog_rates/status/792773781206999040/photo/1,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,not_specified,1628,7172,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire_terrier,True
2016-10-29 15:55:58+00:00,12,10,BeBe,792394556390137856,iPhone,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,not_specified,4140,13043,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker_spaniel,True
2016-10-28 17:07:05+00:00,11,10,Remus,792050063153438720,iPhone,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,not_specified,1714,6946,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,True
2016-10-27 16:06:04+00:00,13,10,None,791672322847637504,iPhone,https://twitter.com/dog_rates/status/791672322847637504/photo/1,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,not_specified,3021,11448,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,True
